A1BG	6
A1BG-AS1	0
A1CF	35
A2M	3251
A2M-AS1	20
A2ML1	8
A2MP1	6
A3GALT2	0
A4GALT	1
A4GNT	0
AA06	0
AAAS	263
AACS	79
AACSP1	3
AADAC	0
AADACL2	0
AADACL2-AS1	0
AADACL3	0
AADACL4	0
AADACP1	3
AADAT	318
AAED1	9
AAGAB	4023
AAK1	1246
AAMDC	249
AAMP	54
AANAT	2
AAR2	120
AARD	1
AARS	360
AARS2	26
AARSD1	0
AASDH	836
AASDHPPT	6852
AASS	4004
AATBC	0
AATF	0
AATK	0
AATK-AS1	0
ABALON	1
ABAT	604
ABCA1	4965
ABCA10	19
ABCA11P	342
ABCA12	48
ABCA13	152
ABCA17P	25
ABCA2	5
ABCA3	32
ABCA4	439
ABCA5	1010
ABCA6	7
ABCA7	7
ABCA8	13
ABCA9	9
ABCA9-AS1	0
ABCB1	92
ABCB10	253
ABCB11	0
ABCB4	8
ABCB5	4
ABCB6	57
ABCB7	1571
ABCB8	12
ABCB9	1
ABCC1	41
ABCC10	2
ABCC11	2
ABCC12	0
ABCC13	0
ABCC2	34
ABCC3	9
ABCC4	1465
ABCC5	3094
ABCC5-AS1	5
ABCC6	0
ABCC6P1	26
ABCC6P2	0
ABCC8	1
ABCC9	30
ABCD1	0
ABCD2	567
ABCD3	1693
ABCD4	74
ABCE1	6454
ABCF1	5
ABCF2	1131
ABCF3	91
ABCG1	96
ABCG2	3
ABCG4	2
ABCG5	10
ABCG8	0
ABHD1	4
ABHD10	521
ABHD11	41
ABHD11-AS1	0
ABHD12	19
ABHD12B	26
ABHD13	268
ABHD14A	26
ABHD14A-ACY1	0
ABHD14B	24
ABHD15	29
ABHD16A	5
ABHD16B	0
ABHD17A	2
ABHD17B	275
ABHD17C	65
ABHD2	955
ABHD3	210
ABHD4	548
ABHD5	559
ABHD6	229
ABHD8	0
ABI1	2448
ABI2	5649
ABI3	0
ABI3BP	90
ABL1	54
ABL2	1111
ABLIM1	9009
ABLIM2	25
ABLIM3	6
ABO	0
ABR	1
ABRA	7
ABRACL	1099
ABT1	53
ABTB1	2
ABTB2	6
ACAA1	25
ACAA2	1323
ACACA	2
ACACB	22
ACAD10	53
ACAD11	97
ACAD8	125
ACAD9	140
ACADL	10
ACADM	3880
ACADS	1
ACADSB	2114
ACADVL	213
ACAN	0
ACAP1	8
ACAP2	2008
ACAP3	5
ACAT1	544
ACAT2	1524
ACBD3	2352
ACBD4	2
ACBD5	492
ACBD6	84
ACBD7	103
ACCS	0
ACCSL	0
ACD	8
ACE	7
ACE2	35
ACER1	2
ACER2	10
ACER3	374
ACHE	0
ACIN1	131
ACKR1	1
ACKR2	7
ACKR3	66
ACKR4	5
ACLY	1005
ACMSD	2
ACO1	188
ACO2	134
ACOT1	8
ACOT11	3
ACOT12	5
ACOT13	855
ACOT2	9
ACOT4	1
ACOT6	5
ACOT7	39
ACOT8	10
ACOT9	189
ACOX1	982
ACOX2	272
ACOX3	30
ACOXL	1
ACP1	8104
ACP2	37
ACP5	0
ACP6	65
ACPP	75
ACPT	0
ACR	0
ACRBP	6
ACRC	90
ACRV1	1
ACSBG1	10
ACSBG2	6
ACSF2	17
ACSF3	2
ACSL1	547
ACSL3	411
ACSL4	1108
ACSL5	10
ACSL6	118
ACSM1	0
ACSM2A	0
ACSM2B	0
ACSM3	3
ACSM4	0
ACSM5	0
ACSM6	5
ACSS1	14
ACSS2	157
ACSS3	93
ACTA1	7
ACTA2	248
ACTA2-AS1	1
ACTB	15223
ACTBL2	3
ACTC1	1
ACTG1	10270
ACTG1P17	31
ACTG1P20	66
ACTG1P4	46
ACTG2	424
ACTL10	0
ACTL6A	1733
ACTL6B	6
ACTL7A	0
ACTL7B	0
ACTL8	0
ACTL9	0
ACTN1	322
ACTN1-AS1	0
ACTN2	15
ACTN3	0
ACTN4	73
ACTR10	911
ACTR1A	624
ACTR1B	24
ACTR2	4611
ACTR3	2206
ACTR3B	200
ACTR3BP2	0
ACTR3BP5	0
ACTR3C	0
ACTR5	9
ACTR6	1813
ACTR8	407
ACTRT1	0
ACTRT2	0
ACTRT3	0
ACVR1	309
ACVR1B	51
ACVR1C	188
ACVR2A	1167
ACVR2B	1010
ACVR2B-AS1	3
ACVRL1	0
ACY1	1
ACY3	0
ACYP1	513
ACYP2	355
ADA	13
ADAD1	0
ADAD2	0
ADAL	720
ADAM10	2397
ADAM11	1
ADAM12	602
ADAM15	9
ADAM17	734
ADAM18	0
ADAM19	147
ADAM1A	135
ADAM2	0
ADAM20	5
ADAM20P1	91
ADAM21	19
ADAM21P1	3
ADAM22	286
ADAM23	430
ADAM28	492
ADAM29	1
ADAM30	2
ADAM32	5
ADAM33	0
ADAM3A	1
ADAM5	2
ADAM6	0
ADAM7	3
ADAM8	0
ADAM9	2421
ADAMDEC1	0
ADAMTS1	1886
ADAMTS10	1
ADAMTS12	88
ADAMTS13	10
ADAMTS14	0
ADAMTS15	2
ADAMTS16	3
ADAMTS17	8
ADAMTS18	271
ADAMTS19	0
ADAMTS19-AS1	0
ADAMTS2	1
ADAMTS20	4
ADAMTS3	205
ADAMTS4	11
ADAMTS5	72
ADAMTS6	808
ADAMTS7	0
ADAMTS7P1	0
ADAMTS8	1
ADAMTS9	998
ADAMTS9-AS1	28
ADAMTS9-AS2	216
ADAMTSL1	0
ADAMTSL2	0
ADAMTSL3	255
ADAMTSL4	11
ADAMTSL4-AS1	18
ADAMTSL5	9
ADAP1	0
ADAP2	1
ADAR	2989
ADARB1	124
ADARB2	0
ADARB2-AS1	0
ADAT1	301
ADAT2	690
ADAT3	0
ADCK1	43
ADCK2	6
ADCK3	18
ADCK4	9
ADCK5	0
ADCY1	36
ADCY10	5
ADCY10P1	151
ADCY2	182
ADCY3	15
ADCY4	0
ADCY5	20
ADCY6	89
ADCY7	49
ADCY8	82
ADCY9	35
ADCYAP1	30
ADCYAP1R1	3
ADD1	157
ADD2	47
ADD3	2743
ADD3-AS1	5
ADGB	429
ADGRA1	3
ADGRA1-AS1	0
ADGRA2	4
ADGRA3	707
ADGRB1	1
ADGRB2	4
ADGRB3	125
ADGRD1	1
ADGRE1	1
ADGRE2	1
ADGRE3	0
ADGRE4P	1
ADGRE5	5
ADGRF1	0
ADGRF2	0
ADGRF3	3
ADGRF4	2
ADGRF5	1
ADGRG1	51
ADGRG2	370
ADGRG3	1
ADGRG4	1
ADGRG5	0
ADGRG6	4
ADGRG7	0
ADGRL1	29
ADGRL2	237
ADGRL3	463
ADGRL3-AS1	2
ADGRL4	0
ADGRV1	1057
ADH1A	0
ADH1B	0
ADH1C	0
ADH4	1
ADH5	4122
ADH6	6
ADH7	2
ADHFE1	255
ADI1	137
ADIG	0
ADIPOQ	0
ADIPOQ-AS1	0
ADIPOR1	577
ADIPOR2	74
ADIRF	0
ADK	567
ADM	156
ADM2	7
ADM5	0
ADNP	2128
ADNP-AS1	21
ADNP2	1071
ADO	70
ADORA1	0
ADORA2A	0
ADORA2A-AS1	0
ADORA2B	91
ADORA3	1
ADPGK	626
ADPGK-AS1	1
ADPRH	5
ADPRHL1	8
ADPRHL2	71
ADPRM	158
ADRA1A	26
ADRA1B	0
ADRA1D	0
ADRA2A	16
ADRA2B	0
ADRA2C	9
ADRB1	8
ADRB2	4
ADRB3	0
ADRBK1	6
ADRBK2	271
ADRM1	27
ADSL	1429
ADSS	500
ADSSL1	7
ADTRP	345
AEBP1	17
AEBP2	9082
AEN	71
AES	149
AFAP1	45
AFAP1-AS1	5
AFAP1L1	6
AFAP1L2	0
AFF1	3020
AFF2	248
AFF3	157
AFF4	2836
AFG3L1P	82
AFG3L2	249
AFM	0
AFMID	44
AFP	17
AFTPH	569
AGA	229
AGAP1	118
AGAP1-IT1	0
AGAP11	1
AGAP2	1
AGAP2-AS1	0
AGAP3	31
AGAP4	5
AGAP5	7
AGAP6	39
AGAP7P	0
AGAP9	2
AGBL1	2
AGBL1-AS1	0
AGBL2	25
AGBL3	23
AGBL4	21
AGBL4-IT1	2
AGBL5	56
AGBL5-AS1	0
AGER	0
AGFG1	1757
AGFG2	3
AGGF1	848
AGK	481
AGL	2916
AGMAT	2
AGMO	1
AGO1	474
AGO2	18
AGO3	173
AGO4	322
AGPAT1	4
AGPAT2	2
AGPAT3	48
AGPAT4	262
AGPAT4-IT1	54
AGPAT5	1545
AGPS	4656
AGR2	1
AGR3	7
AGRN	8
AGRP	0
AGT	1
AGTPBP1	543
AGTR1	0
AGTR2	0
AGTRAP	48
AGXT	2
AGXT2	4
AHCTF1	1564
AHCTF1P1	135
AHCY	209
AHCYL1	2536
AHCYL2	395
AHDC1	24
AHI1	2146
AHNAK	852
AHNAK2	376
AHR	239
AHRR	8
AHSA1	285
AHSA2	232
AHSG	0
AHSP	0
AICDA	0
AIDA	95
AIF1	0
AIF1L	91
AIFM1	220
AIFM2	18
AIFM3	10
AIG1	1761
AIM1	83
AIM1L	1
AIM2	57
AIMP1	2609
AIMP2	29
AIP	21
AIPL1	0
AIRE	0
AIRN	1
AJAP1	27
AJUBA	407
AK1	25
AK2	228
AK3	1056
AK4	3938
AK5	22
AK6	19
AK7	288
AK8	74
AK9	621
AKAP1	72
AKAP10	566
AKAP11	1032
AKAP12	11771
AKAP13	740
AKAP14	522
AKAP17A	1
AKAP2	0
AKAP3	23
AKAP4	0
AKAP5	171
AKAP6	1426
AKAP7	224
AKAP8	142
AKAP8L	58
AKAP9	12102
AKIP1	48
AKIRIN1	486
AKIRIN2	174
AKNA	16
AKNAD1	1
AKR1A1	296
AKR1B1	445
AKR1B10	3
AKR1B15	0
AKR1C1	21
AKR1C2	14
AKR1C3	10
AKR1C4	0
AKR1C6P	0
AKR1C8P	3
AKR1D1	1
AKR1E2	3
AKR7A2	36
AKR7A2P1	1
AKR7A3	5
AKR7L	7
AKT1	20
AKT1S1	14
AKT2	46
AKT3	12
AKTIP	510
ALAD	51
ALAS1	1147
ALAS2	0
ALB	7
ALCAM	413
ALDH16A1	9
ALDH18A1	1382
ALDH1A1	4
ALDH1A2	2
ALDH1A3	0
ALDH1B1	117
ALDH1L1	4
ALDH1L1-AS1	0
ALDH1L1-AS2	0
ALDH1L2	38
ALDH2	172
ALDH3A1	0
ALDH3A2	403
ALDH3B1	3
ALDH3B2	0
ALDH4A1	0
ALDH5A1	518
ALDH6A1	997
ALDH7A1	2417
ALDH8A1	15
ALDH9A1	893
ALDOA	3192
ALDOB	3
ALDOC	686
ALG1	11
ALG10	50
ALG10B	311
ALG11	379
ALG12	13
ALG13	503
ALG14	337
ALG1L	1
ALG1L2	0
ALG1L9P	2
ALG2	197
ALG3	63
ALG5	907
ALG6	664
ALG8	1776
ALG9	277
ALK	6
ALKBH1	108
ALKBH2	16
ALKBH3	22
ALKBH3-AS1	9
ALKBH4	6
ALKBH5	625
ALKBH6	9
ALKBH7	4
ALKBH8	277
ALLC	1
ALMS1	403
ALMS1-IT1	99
ALMS1P	1
ALOX12	9
ALOX12-AS1	29
ALOX12B	0
ALOX12P2	1
ALOX15	16
ALOX15B	0
ALOX15P1	0
ALOX5	0
ALOX5AP	7
ALOXE3	0
ALPI	0
ALPK1	57
ALPK2	11
ALPK3	3
ALPL	3
ALPP	0
ALPPL2	0
ALS2	2162
ALS2CL	3
ALS2CR11	22
ALS2CR12	31
ALX1	2
ALX3	0
ALX4	0
ALYREF	16
AMACR	1
AMBN	0
AMBP	0
AMBRA1	24
AMD1	4907
AMDHD1	0
AMDHD2	0
AMELX	0
AMELY	2
AMER1	7
AMER2	238
AMER3	2
AMFR	266
AMH	1
AMHR2	0
AMICA1	2
AMIGO1	7
AMIGO2	25
AMIGO3	0
AMMECR1	818
AMMECR1L	144
AMN	0
AMN1	797
AMOT	137
AMOTL1	512
AMOTL2	512
AMPD1	0
AMPD2	124
AMPD3	9
AMPH	55
AMT	36
AMTN	24
AMY1A	0
AMY1B	0
AMY1C	0
AMY2A	0
AMY2B	555
AMZ1	6
AMZ2	2170
AMZ2P1	686
ANAPC1	225
ANAPC10	675
ANAPC11	414
ANAPC13	5104
ANAPC15	96
ANAPC16	2340
ANAPC1P1	0
ANAPC2	4
ANAPC4	556
ANAPC5	916
ANAPC7	407
ANG	108
ANGEL1	78
ANGEL2	1448
ANGPT1	2
ANGPT2	916
ANGPT4	0
ANGPTL1	45
ANGPTL2	19
ANGPTL3	32
ANGPTL4	35
ANGPTL5	2
ANGPTL6	1
ANGPTL7	21
ANHX	0
ANK1	3
ANK2	998
ANK3	2445
ANKAR	35
ANKDD1A	44
ANKDD1B	22
ANKEF1	88
ANKFN1	1
ANKFY1	638
ANKH	39
ANKHD1	359
ANKHD1-EIF4EBP3	10
ANKIB1	2729
ANKK1	2
ANKLE1	2
ANKLE2	97
ANKMY1	7
ANKMY2	1133
ANKRA2	793
ANKRD1	169
ANKRD10	4438
ANKRD11	207
ANKRD12	3087
ANKRD13A	563
ANKRD13B	0
ANKRD13C	697
ANKRD13D	4
ANKRD16	24
ANKRD17	3993
ANKRD18A	46
ANKRD18B	3
ANKRD18DP	0
ANKRD19P	26
ANKRD2	0
ANKRD20A1	0
ANKRD20A11P	0
ANKRD20A12P	2
ANKRD20A19P	0
ANKRD20A2	0
ANKRD20A3	0
ANKRD20A4	5
ANKRD20A5P	0
ANKRD20A8P	3
ANKRD20A9P	0
ANKRD22	0
ANKRD23	5
ANKRD24	1
ANKRD26	1135
ANKRD26P1	1
ANKRD26P3	1
ANKRD27	71
ANKRD28	834
ANKRD29	7
ANKRD30A	7
ANKRD30B	2
ANKRD30BL	1
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	6
ANKRD33	1
ANKRD33B	88
ANKRD34A	11
ANKRD34B	6
ANKRD34C	0
ANKRD34C-AS1	0
ANKRD35	0
ANKRD36	505
ANKRD36B	411
ANKRD36BP1	467
ANKRD36BP2	64
ANKRD36C	485
ANKRD37	1205
ANKRD39	11
ANKRD40	616
ANKRD42	884
ANKRD44	835
ANKRD44-IT1	3
ANKRD45	1275
ANKRD46	1913
ANKRD49	657
ANKRD50	1401
ANKRD52	32
ANKRD53	0
ANKRD54	65
ANKRD55	15
ANKRD6	101
ANKRD60	1
ANKRD61	0
ANKRD62	0
ANKRD62P1-PARP4P3	0
ANKRD63	0
ANKRD65	0
ANKRD66	25
ANKRD7	0
ANKRD9	2
ANKS1A	116
ANKS1B	54
ANKS3	9
ANKS4B	1
ANKS6	53
ANKUB1	53
ANKZF1	62
ANLN	529
ANO1	2
ANO1-AS2	0
ANO10	111
ANO2	5
ANO3	7
ANO4	300
ANO5	3270
ANO6	1637
ANO7	4
ANO8	1
ANO9	1
ANOS1	201
ANP32A	169
ANP32A-IT1	27
ANP32AP1	15
ANP32B	466
ANP32C	1
ANP32D	0
ANP32E	10412
ANPEP	5
ANTXR1	1771
ANTXR2	36
ANTXRL	0
ANTXRLP1	0
ANXA1	8340
ANXA10	6
ANXA11	62
ANXA13	20
ANXA2	1656
ANXA2P1	7
ANXA2P2	71
ANXA2P3	1
ANXA2R	2
ANXA3	1583
ANXA4	7303
ANXA5	2781
ANXA6	172
ANXA7	1407
ANXA8	0
ANXA8L1	0
ANXA9	9
AOAH	3
AOAH-IT1	0
AOC1	2
AOC2	16
AOC3	6
AOC4P	1
AOX1	24
AOX2P	1
AP1AR	151
AP1B1	25
AP1B1P1	0
AP1G1	2320
AP1G2	50
AP1M1	35
AP1M2	4
AP1S1	14
AP1S2	2187
AP1S3	154
AP2A1	11
AP2A2	1
AP2B1	2189
AP2M1	1042
AP2S1	70
AP3B1	723
AP3B2	38
AP3D1	87
AP3M1	3415
AP3M2	1319
AP3S1	844
AP3S2	18
AP4B1	151
AP4B1-AS1	6
AP4E1	331
AP4M1	25
AP4S1	128
AP5B1	29
AP5M1	3570
AP5S1	78
AP5Z1	1
APAF1	402
APBA1	0
APBA2	2
APBA3	1
APBB1	23
APBB1IP	0
APBB2	481
APBB3	22
APC	7041
APC2	3
APCDD1	6
APCDD1L	0
APCDD1L-AS1	3
APCS	0
APEH	214
APELA	0
APEX1	1518
APEX2	106
APH1A	63
APH1B	364
API5	3627
APIP	418
APITD1	21
APITD1-CORT	0
APLF	4
APLN	2
APLNR	0
APLP1	53
APLP2	2564
APMAP	303
APOA1	0
APOA1-AS	1
APOA1BP	32
APOA2	0
APOA4	0
APOA5	0
APOB	0
APOBEC1	0
APOBEC2	295
APOBEC3A	0
APOBEC3A_B	0
APOBEC3B	90
APOBEC3B-AS1	0
APOBEC3C	171
APOBEC3D	0
APOBEC3F	20
APOBEC3G	1
APOBEC3H	9
APOBEC4	17
APOBR	0
APOC1	9
APOC1P1	1
APOC2	0
APOC3	0
APOC4	0
APOC4-APOC2	0
APOD	22
APOE	14
APOF	0
APOH	0
APOL1	2
APOL2	309
APOL3	0
APOL4	89
APOL5	0
APOL6	22
APOLD1	13
APOM	2
APOO	253
APOOL	1187
APOOP5	4
APOPT1	49
APP	804
APPBP2	3207
APPL1	1711
APPL2	621
APRT	16
APTR	133
APTX	728
AQP1	3235
AQP10	0
AQP11	69
AQP12A	0
AQP12B	0
AQP2	2
AQP3	21
AQP4	38
AQP4-AS1	0
AQP5	0
AQP6	1
AQP7	0
AQP7P1	2
AQP7P3	20
AQP8	0
AQP9	2
AQR	2093
AR	12
ARAF	32
ARAP1	8
ARAP2	67
ARAP3	2
ARC	0
ARCN1	2332
AREG	0
AREL1	647
ARF1	482
ARF3	132
ARF4	13262
ARF5	52
ARF6	2462
ARFGAP1	7
ARFGAP2	106
ARFGAP3	4985
ARFGEF1	1407
ARFGEF2	2130
ARFGEF3	3616
ARFIP1	850
ARFIP2	185
ARFRP1	8
ARG1	51
ARG2	141
ARGFX	0
ARGFXP2	6
ARGLU1	917
ARHGAP1	58
ARHGAP10	8
ARHGAP11A	1
ARHGAP11B	0
ARHGAP12	884
ARHGAP15	8
ARHGAP17	100
ARHGAP18	2064
ARHGAP19	536
ARHGAP19-SLIT1	0
ARHGAP20	540
ARHGAP21	788
ARHGAP22	5
ARHGAP23	0
ARHGAP24	164
ARHGAP25	0
ARHGAP26	65
ARHGAP26-AS1	0
ARHGAP26-IT1	0
ARHGAP27	0
ARHGAP28	165
ARHGAP29	1994
ARHGAP30	4
ARHGAP31	11
ARHGAP31-AS1	1
ARHGAP32	151
ARHGAP33	1
ARHGAP35	149
ARHGAP36	13
ARHGAP39	1
ARHGAP4	0
ARHGAP40	1
ARHGAP42	310
ARHGAP44	73
ARHGAP5	8165
ARHGAP5-AS1	40
ARHGAP6	19
ARHGAP8	0
ARHGAP9	1
ARHGDIA	11
ARHGDIB	8
ARHGDIG	0
ARHGEF1	0
ARHGEF10	0
ARHGEF10L	4
ARHGEF11	59
ARHGEF12	1934
ARHGEF15	0
ARHGEF16	2
ARHGEF17	50
ARHGEF18	12
ARHGEF19	0
ARHGEF2	9
ARHGEF25	0
ARHGEF26	2
ARHGEF26-AS1	12
ARHGEF28	1
ARHGEF3	3123
ARHGEF3-AS1	3
ARHGEF33	5
ARHGEF34P	1
ARHGEF35	0
ARHGEF37	54
ARHGEF38	11
ARHGEF38-IT1	0
ARHGEF39	4
ARHGEF4	22
ARHGEF40	59
ARHGEF5	0
ARHGEF6	86
ARHGEF7	151
ARHGEF7-AS1	0
ARHGEF7-AS2	0
ARHGEF9	479
ARHGEF9-IT1	0
ARID1A	1232
ARID1B	1456
ARID2	3684
ARID3A	9
ARID3B	11
ARID3C	0
ARID4A	1065
ARID4B	2852
ARID5A	4
ARID5B	29880
ARIH1	1726
ARIH2	889
ARIH2OS	1
ARL1	7967
ARL10	20
ARL11	0
ARL13A	2
ARL13B	2134
ARL14	56
ARL14EP	2101
ARL14EPL	0
ARL15	126
ARL16	23
ARL17A	53
ARL17B	0
ARL2	6
ARL2-SNX15	0
ARL2BP	407
ARL3	3750
ARL4A	3239
ARL4C	3168
ARL4D	4
ARL5A	657
ARL5B	460
ARL5C	0
ARL6	571
ARL6IP1	19505
ARL6IP4	7
ARL6IP5	9170
ARL6IP6	229
ARL8A	4
ARL8B	562
ARL9	11
ARMC1	866
ARMC10	19
ARMC12	3
ARMC2	148
ARMC2-AS1	8
ARMC3	5060
ARMC4	374
ARMC5	2
ARMC6	8
ARMC7	10
